"stat_log_id"	"stat_name"	"team"	"player"	"contributor"	"stat_value"	"assist"	"success"	"offense"	"shot"	"contested"	"rebound"	"opponent_player"	"schedule_id"	"video_time"	"created_date"
1453	Steal	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:42	2024-10-01 20:45:36.330
1454	Steal	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:42	2024-10-01 20:45:36.330
1455	Steal	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:42	2024-10-01 20:45:36.330
1456	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-2	false	Miss	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:43	2024-10-01 20:52:15.079
1457	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-2	false	Miss	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:43	2024-10-01 20:52:15.079
1458	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-2	false	Miss	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:43	2024-10-01 20:52:15.079
1459	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-2	false	Miss	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:43	2024-10-01 20:52:15.079
1460	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-2	false	Miss	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:43	2024-10-01 20:52:15.079
988	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:30	2024-09-07 20:02:25.613
989	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:30	2024-09-07 20:02:25.613
1005	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:33	2024-09-07 20:03:45.081
1006	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:33	2024-09-07 20:03:45.081
1007	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:33	2024-09-07 20:03:45.081
1008	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:33	2024-09-07 20:03:45.081
1009	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:33	2024-09-07 20:03:45.081
1021	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:41	2024-09-07 20:37:15.688
1022	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:41	2024-09-07 20:37:15.688
1023	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:41	2024-09-07 20:37:15.688
1024	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:41	2024-09-07 20:37:15.688
1025	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:41	2024-09-07 20:37:15.688
1026	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:43	2024-09-07 20:37:57.787
1027	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:43	2024-09-07 20:37:57.787
1028	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:43	2024-09-07 20:37:57.787
1029	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:43	2024-09-07 20:37:57.787
1030	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:43	2024-09-07 20:37:57.787
1246	Basket	Campolindo	"2 - Luca Potts"	true	2	false	Miss	Fastbreak	Layup	false	""	""	1	00:05:50	2024-09-20 22:08:55.765
1247	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Miss	Fastbreak	Layup	false	""	""	1	00:05:50	2024-09-20 22:08:55.765
1248	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Miss	Fastbreak	Layup	false	""	""	1	00:05:50	2024-09-20 22:08:55.765
1249	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Miss	Fastbreak	Layup	false	""	""	1	00:05:50	2024-09-20 22:08:55.765
1250	Basket	Campolindo	"11 - Micah Kaufman"	false	2	true	Miss	Fastbreak	Layup	false	""	""	1	00:05:50	2024-09-20 22:08:55.765
1256	Rebound	Campolindo	"2 - Luca Potts"	false	1	false	    	""	""	false	Defensive	""	1	00:05:55	2024-09-20 22:10:57.814
1257	Rebound	Campolindo	"3 - Owen Ludwig"	false	1	false	    	""	""	false	Defensive	""	1	00:05:55	2024-09-20 22:10:57.814
1258	Rebound	Campolindo	"5 - Luke Hickey"	false	1	false	    	""	""	false	Defensive	""	1	00:05:55	2024-09-20 22:10:57.814
1259	Rebound	Campolindo	"10 - Rex Pastore"	false	1	false	    	""	""	false	Defensive	""	1	00:05:55	2024-09-20 22:10:57.814
1260	Rebound	Campolindo	"11 - Micah Kaufman"	true	1	false	    	""	""	false	Defensive	""	1	00:05:55	2024-09-20 22:10:57.814
1261	Free Throw	Campolindo	"2 - Luca Potts"	false	1	false	Make	""	""	false	""	""	1	00:06:00	2024-09-21 15:59:48.262
1262	Free Throw	Campolindo	"3 - Owen Ludwig"	false	1	false	Make	""	""	false	""	""	1	00:06:00	2024-09-21 15:59:48.262
1263	Free Throw	Campolindo	"5 - Luke Hickey"	false	1	false	Make	""	""	false	""	""	1	00:06:00	2024-09-21 15:59:48.262
1264	Free Throw	Campolindo	"10 - Rex Pastore"	true	1	false	Make	""	""	false	""	""	1	00:06:00	2024-09-21 15:59:48.262
1265	Free Throw	Campolindo	"11 - Micah Kaufman"	false	1	false	Make	""	""	false	""	""	1	00:06:00	2024-09-21 15:59:48.262
1266	Basket	Campolindo	"2 - Luca Potts"	true	2	false	Miss	Fastbreak	Layup	true	""	""	1	00:06:01	2024-09-21 16:00:39.393
1267	Basket	Campolindo	"3 - Owen Ludwig"	false	2	true	Miss	Fastbreak	Layup	true	""	""	1	00:06:01	2024-09-21 16:00:39.393
1268	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Miss	Fastbreak	Layup	true	""	""	1	00:06:01	2024-09-21 16:00:39.393
1269	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Miss	Fastbreak	Layup	true	""	""	1	00:06:01	2024-09-21 16:00:39.393
1270	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Miss	Fastbreak	Layup	true	""	""	1	00:06:01	2024-09-21 16:00:39.393
1461	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-2	false	Make	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:44	2024-10-01 20:52:29.858
1462	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-2	false	Make	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:44	2024-10-01 20:52:29.858
1463	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-2	false	Make	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:44	2024-10-01 20:52:29.858
1464	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-2	false	Make	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:44	2024-10-01 20:52:29.858
1465	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-2	false	Make	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:44	2024-10-01 20:52:29.858
